x,y
-0.28195917963838324,-4.402070626622619
-0.2845244494607724,-4.401362890460149
-0.2871504142607305,-4.400931835235485
-0.28980732080779137,-4.400782344976565
-0.2924650652891315,-4.400916113467755
-0.2950935343977962,-4.401331625058598
-0.297662946528501,-4.402024171836739
-0.3001441892151203,-4.402985906970457
-0.30250914898656067,-4.404205933616395
-0.3047310299036209,-4.405670428385157
-0.306784657167693,-4.40736279796583
-0.3086467623612871,-4.40926386713483
-0.3102962470885,-4.411352096018841
-0.3117144220282716,-4.413603824150195
-0.31288521869186026,-4.415993538549419
-0.3137953714852416,-4.418494162797488
-0.31443456801358793,-4.421077363822472
-0.3147955659248224,-4.423713872924564
-0.3148742749683633,-4.4263738174021405
-0.3146698033392974,-4.429027059021412
-0.31418446778288456,-4.431643535494651
-0.3134237673449093,-4.434193601097923
-0.3123963210652938,-4.43664836256899
-0.31111377032093346,-4.438980006479511
-0.30959064692424254,-4.441162114372302
-0.3078442084719152,-4.4431699620930125
-0.3058942428094573,-4.444980799924671
-0.30376284382699237,-4.44657411035107
-0.30147416112665415,-4.447931840528425
-0.29905412639794926,-4.449038606831305
-0.29653015960135043,-4.4498818691552575
-0.29393085828918963,-4.4504520730012
-0.29128567358396174,-4.450742757731717
-0.28862457648533846,-4.45075062977266
-0.2859777182867683,-4.45047559993066
-0.28337508894927177,-4.449920784403722
-0.2808461773032005,-4.44909246947346
-0.27841963692800653,-4.448000040279013
-0.27612296149573734,-4.4466558744796645
-0.2739821732567447,-4.445075202011023
-0.2720215281971923,-4.443275932523765
-0.2702632412090392,-4.4412784524601285
-0.26872723438643675,-4.439105394067392
-0.26743091130044216,-4.436781378965451
-0.26638895980960464,-4.434332739174042
